,Area,Production,Rainfall,Season,Temperature,Crop
8674,6314.0,5588.0,25.56725,Rabi,20.3405,Gram
101507,3009.0,1653.0,79.65309536737948,Whole Year,28.642334068181853,Moong(Green Gram)
62974,4700.0,2900.0,97.287,Kharif,28.03433333333334,Arhar/Tur
52201,2518.43,1553.03,106.62225,Autumn,22.358,Rice
64362,1000.0,1000.0,7.020250000000001,Rabi,19.398,Rapeseed &Mustard
2285,2405.0,11169.0,29.2775,Rabi,24.4715,Maize
10548,25.0,440.0,28.27,Rabi,25.33025,Onion
79144,5804.0,9565.0,207.92925,Rabi,27.14775,Rice
30731,121844.0,468000.0,96.64833333333333,Kharif,27.59133333333333,Rice
47318,57838.0,63139.0,5.8229999999999995,Rabi,21.9785,Gram
74669,1249.0,842.0,447.1453333333334,Kharif,23.54300000000001,Arhar/Tur
7275,1659.0,21728.0,103.5055833333333,Whole Year,25.70458333333333,Potato
24833,580.0,6530.0,117.47083871045521,Whole Year,28.95668255288709,Onion
42177,4200.0,123400.0,18.0105,Rabi,20.0675,Potato
52716,135.0,76.0,370.66366666666664,Kharif,28.13666666666667,Urad
71103,968.0,1116.0,159.10566666666668,Kharif,27.34433333333333,Arhar/Tur
77832,3265.0,4183.0,36.8815,Rabi,21.13825,Gram
50679,586.0,855.0,122.1043333333333,Kharif,28.73366666666666,Groundnut
28924,104295.0,238836.0,30.00825,Rabi,20.78975,Wheat
12304,394.0,1205.0,126.21575,Summer,27.87675,Dry chillies
17411,224.0,100.0,49.090333333333334,Kharif,28.296,Urad
18293,160.0,8485.0,203.02538194444438,Whole Year,27.75197916666667,Sugarcane
27951,202.0,465.0,89.04350000000002,Rabi,24.3425,Dry chillies
77213,10.0,6.0,1.5759999999999998,Rabi,22.93075,Moong(Green Gram)
18843,1112.0,35679.0,83.63148638309869,Whole Year,27.58709665637623,Sugarcane
100842,452.91,2622.0,16.737000000000002,Rabi,19.15575,Onion
9562,15439.0,5581.0,211.4633333333333,Kharif,25.06966666666667,Arhar/Tur
59174,13.0,12.0,202.99925,Summer,29.98525,Moong(Green Gram)
44293,5505.0,4638.0,176.91866666666667,Kharif,25.73333333333333,Arhar/Tur
101651,50.0,718.0,10.9675,Rabi,19.61375,Onion
43106,1345.0,538.0,6.303000000000001,Rabi,21.37025,Gram
64144,1685.0,494.0,192.05766666666668,Kharif,26.44366666666667,Sesamum
73275,139.0,86.0,174.354,Summer,29.81825,Moong(Green Gram)
21646,75.0,68.0,10.32785706018518,Whole Year,29.652254050925933,Onion
57202,1632.0,149880.0,99.17325909817332,Whole Year,31.5271873673804,Sugarcane
47082,89.0,5612.0,7.582000000000002,Winter,22.45075,Sugarcane
24242,14134.0,18076.0,12.927,Rabi,19.21775,Rapeseed &Mustard
99149,37138.0,56073.0,7.54775,Rabi,22.0035,Wheat
22453,18656.0,27553.0,98.31675,Autumn,20.848000000000006,Rice
4930,572.0,501.0,24.25825,Rabi,23.13625,Rapeseed &Mustard
27786,11699.0,3566.0,119.42399999999999,Kharif,27.30933333333333,Urad
37152,73.0,307.0,62.237937873737756,Whole Year,27.52868980649438,Onion
80478,23784.0,11987.0,165.22299999999996,Kharif,27.79066666666667,Jowar
66524,1142.0,526.0,92.70885842124613,Whole Year,27.539558308764647,Dry chillies
4494,9780.0,97.0,187.395,Kharif,27.768,Rice
8401,110.0,2237.0,4.785,Rabi,20.58225,Onion
11949,1431.0,2148.0,126.18794152191508,Whole Year,23.989844948601466,Dry chillies
5336,82.0,714.0,153.75275,Summer,31.08375,Onion
43831,49000.0,171000.0,56.84033333333334,Kharif,28.59533333333333,Rice
17438,2.0,2.0,15.48225,Rabi,21.2355,Gram
70321,5.0,4.0,139.71325,Summer,30.99375,Urad
54694,87.0,34.0,97.28166666666668,Kharif,28.50466666666667,Moong(Green Gram)
106137,3354.0,11005.0,172.19575,Summer,29.35325,Maize
21290,17403.0,36787.0,119.1153333333333,Kharif,27.58433333333333,Maize
44455,2250.0,400.0,16.145,Kharif,31.05566666666667,Moong(Green Gram)
76056,1424.0,1192.0,185.00799999999998,Kharif,28.50366666666666,Maize
84740,37489.0,98259.0,202.31933333333333,Kharif,28.05266666666667,Maize
83124,214.0,2637.0,64.22446391139404,Whole Year,27.88433473588606,Onion
903,270.0,161.0,61.41674999999999,Rabi,23.66275,Moong(Green Gram)
61711,63.0,36.0,39.8225,Rabi,22.08925,Moong(Green Gram)
102946,1.0,1.0,149.44433333333333,Kharif,26.84933333333333,Sesamum
56180,9.0,2.0,130.8856666666667,Kharif,28.42233333333333,Moong(Green Gram)
75037,23.0,339.0,145.1805,Summer,30.87925,Onion
41271,726.0,1117.0,19.84475,Rabi,20.31275,Arhar/Tur
104395,338.0,1606.0,54.989055296989285,Whole Year,26.90595187800443,Dry chillies
28725,120000.0,359000.0,19.28825,Winter,23.64675,Rice
38991,670.0,2011.0,28.671999999999997,Rabi,20.90525,Maize
73612,116.0,6396.0,62.02280201061657,Whole Year,28.669579517473803,Sugarcane
69891,546.0,184.0,199.0596666666667,Kharif,27.715999999999998,Moong(Green Gram)
92733,38400.0,2074600.0,213.1903333333333,Kharif,26.33766666666667,Sugarcane
75722,6970.0,11898.0,72.83475,Rabi,22.4835,Groundnut
18770,60.0,95.0,247.78525,Summer,30.09,Rice
23978,64.0,2475.0,211.97224071139442,Whole Year,25.61169983742273,Sugarcane
12668,140.0,37.0,6.9235000000000015,Winter,22.94075,Sesamum
10242,4514.0,1326.0,38.69925,Rabi,19.9865,Rapeseed &Mustard
19166,1.0,1.0,155.0435,Summer,28.39025,Maize
21567,45952.0,114562.0,120.5136666666667,Kharif,28.28833333333333,Rice
68146,2300.0,1600.0,2.582,Rabi,24.15225,Gram
7942,226.0,209.0,110.9253333333333,Kharif,27.96,Arhar/Tur
52564,9013.0,14457.0,349.855,Kharif,26.33333333333333,Rice
62690,150151.0,60766.0,122.23366666666668,Kharif,27.68866666666667,Groundnut
49814,15347.0,416364.0,4.43825,Rabi,19.09975,Potato
9730,5481.0,3168.0,284.171,Summer,28.55375,Moong(Green Gram)
78846,14.0,25.0,77.29117960712448,Whole Year,24.38771796633873,Onion
9146,48.0,419.0,90.50615537610581,Whole Year,27.08347138058911,Onion
31520,151769.0,398603.0,13.227,Rabi,19.80175,Wheat
62745,4217.0,1298.0,151.7806666666667,Kharif,24.53733333333333,Sesamum
4489,1086.0,1603.0,58.50024999999999,Autumn,24.53825,Maize
96587,2101.0,2711.0,128.1713333333333,Kharif,27.61766666666667,Jowar
9361,1221.0,792.0,40.3615,Rabi,19.2825,Urad
34274,403.0,3260.0,194.9019674115447,Whole Year,21.24279529051409,Potato
53652,23476.0,59066.0,181.6786666666667,Kharif,28.90466666666667,Rice
7314,658.0,770.0,144.82,Autumn,23.171,Maize
53448,31.0,38.0,209.22,Kharif,28.369,Arhar/Tur
86639,3910.0,7104.0,15.804,Rabi,23.31875,Groundnut
24288,189172.0,472714.0,20.87025,Rabi,19.94675,Wheat
89629,77884.0,224182.0,182.68166666666664,Kharif,25.892,Maize
87823,550.0,370.0,120.65425,Rabi,17.07125,Sesamum
56021,4876.0,6597.0,153.9,Summer,31.29775,Maize
45880,18.0,5.0,235.93748464171262,Whole Year,28.83480982441074,Gram
34075,115.0,200.0,207.188,Kharif,27.77766666666666,Maize
69423,1.0,1.0,130.4905,Summer,30.42025,Moong(Green Gram)
66550,345.0,301.0,54.1215,Rabi,21.44375,Gram
8283,281343.0,868787.0,178.58599999999996,Kharif,28.00533333333334,Rice
30995,27619.0,26333.0,118.413,Autumn,23.26125,Rice
36182,100.0,77012.30591908224,91.15233333333332,Kharif,26.186,Sesamum
103055,17326.0,28675.0,194.4874166666666,Whole Year,23.7375,Rice
63603,20840.0,55194.0,234.56866666666667,Kharif,24.07800000000001,Rice
70645,1.0,13.0,67.71342989889142,Whole Year,31.44997232552568,Maize
9943,644.0,1847.0,84.443,Kharif,29.63233333333333,Maize
66039,358.0,201.0,81.07198604247633,Whole Year,29.58157351323113,Dry chillies
14703,931.0,1175.0,103.51933333333332,Kharif,29.29066666666667,Jowar
3655,4474.0,69521.0,15.11925,Rabi,21.74275,Potato
37270,548.0,1511.0,329.2689594907407,Whole Year,24.189564814814812,Onion
25423,3.0,77012.30591908224,101.2576666666667,Kharif,27.93033333333333,Moong(Green Gram)
94106,10826.0,25463.0,52.92175,Rabi,23.60425,Maize
85801,28.0,87.0,179.00623271049633,Whole Year,27.808195107141238,Sugarcane
6241,198.0,292.0,147.77633333333333,Kharif,28.14966666666667,Arhar/Tur
86356,580.0,776.0,224.63,Summer,28.034000000000002,Groundnut
101055,3201.0,588.0,158.88,Kharif,26.52833333333334,Sesamum
8811,2525.0,5409.0,15.35825,Rabi,22.776999999999997,Wheat
11973,1873.0,1230.0,147.70533333333333,Kharif,26.10066666666667,Arhar/Tur
72170,90.0,46.0,381.8793333333333,Kharif,28.08,Moong(Green Gram)
26805,9.0,5.5,70.30275,Autumn,24.3325,Moong(Green Gram)
58103,5436.0,52131.0,66.86390184937314,Whole Year,29.16173710129047,Potato
56420,151994.0,174489.0,102.7261254604017,Whole Year,27.322114158002318,Wheat
33531,313.0,2880.0,94.03425,Summer,25.3385,Onion
53463,1069.0,92415.0,188.9715866988749,Whole Year,27.368220514888,Sugarcane
64889,60987.0,53444.0,58.16575,Autumn,23.695,Rice
27835,7585.0,32482.0,201.7516636761649,Whole Year,26.424797041102142,Potato
52972,362.0,207.0,9.53475,Rabi,20.2445,Rapeseed &Mustard
77510,945.0,663.1,43.942,Autumn,23.89225,Maize
96729,102413.0,282438.0,315.36333333333334,Kharif,28.78466666666666,Rice
77579,3019.0,5947.0,160.39775,Summer,30.54300000000001,Maize
21495,74851.0,184732.0,131.381,Kharif,27.235,Rice
42141,83957.0,314503.0,106.3515,Rabi,25.29425000000001,Rice
41788,135.0,14.0,109.02833333333332,Kharif,27.84466666666667,Sesamum
23066,1800.0,1000.0,145.828,Kharif,25.175666666666668,Arhar/Tur
36363,865.0,290.6,14.26875,Winter,22.63325,Groundnut
49573,19000.0,20000.0,82.96975,Rabi,23.6575,Groundnut
23340,25690.0,57854.0,97.31633333333332,Kharif,27.70433333333333,Maize
82431,52755.0,75339.0,41.70975,Winter,18.78375,Rice
84255,500.0,200.0,247.73566666666667,Kharif,26.642,Sesamum
35066,64555.0,126893.0,8.42525,Winter,20.2175,Rice
2480,12.0,7.0,74.96875,Rabi,24.84025,Gram
5764,185.0,199.0,114.5173333333333,Kharif,27.627,Arhar/Tur
48261,11870.0,13046.0,209.58133333333333,Kharif,28.71733333333333,Maize
17675,1675.0,1051.0,15.693,Rabi,20.724,Rapeseed &Mustard
95421,177094.0,357161.0,134.8596666666666,Kharif,28.67333333333333,Rice
26138,100.0,100.0,5.2817500000000015,Rabi,18.977999999999998,Gram
21077,18374.0,1936307.0,62.69203984045736,Whole Year,31.169072998987193,Sugarcane
7456,76076.0,322797.0,179.7086666666667,Kharif,21.72466666666667,Rice
81263,242.0,630.0,202.2613333333333,Kharif,25.971999999999998,Jowar
59028,100.0,100.0,0.46399999999999997,Rabi,20.14375,Gram
72567,225.0,337.0,199.8965,Summer,30.51075,Maize
23710,3440.0,2030.0,74.25625000000002,Rabi,22.7705,Sesamum
42414,1.0,0.0,33.636672743055556,Whole Year,26.76529771492413,Dry chillies
50335,167460.0,275545.0,202.54333333333332,Kharif,26.846,Rice
73195,3700.0,5300.0,195.933,Kharif,28.041,Maize
61091,7335.0,4988.0,25.515,Rabi,25.25575,Jowar
86688,4601.0,5051.0,57.17499999999999,Kharif,26.698,Maize
61951,15575.0,16676.0,253.588,Summer,29.4125,Rice
22631,500.0,37000.0,40.643,Whole Year,26.59966666666667,Sugarcane
43607,118.0,77.0,97.31633333333332,Kharif,27.70433333333333,Groundnut
11564,40.0,34.0,183.16299999999998,Kharif,26.79866666666667,Arhar/Tur
19530,181496.0,489770.0,108.41516666666668,Whole Year,28.35383333333333,Rice
100648,1458.47,2736.0,20.506999999999998,Rabi,20.05175,Maize
74584,89409.0,164670.0,14.10425,Rabi,20.881999999999998,Wheat
81058,3439.0,1039.0,131.496,Kharif,25.08166666666667,Moong(Green Gram)
62054,3935.0,2740.0,216.6115,Summer,29.519000000000002,Moong(Green Gram)
76035,66922.0,98851.0,222.6843333333333,Kharif,25.08066666666666,Rice
4273,10961.0,230477.0,4.5935000000000015,Rabi,20.117,Potato
68047,41745.0,145941.0,135.3975,Summer,26.311999999999998,Rice
98334,118.0,139.0,126.2312075135031,Whole Year,20.23747641782407,Dry chillies
2512,200.0,356.0,161.66675,Summer,31.00275,Maize
14513,25165.0,11619.0,183.9356666666667,Kharif,25.221999999999998,Arhar/Tur
1498,3993.0,2066.0,141.3743333333333,Kharif,26.17833333333333,Arhar/Tur
100949,327.0,224.0,139.71325,Summer,30.99375,Moong(Green Gram)
32809,15.0,24.0,110.7373333333334,Kharif,26.33133333333333,Maize
40777,18.0,7.0,14.61125,Rabi,20.5975,Urad
87069,1487.0,599.0,56.54666666666666,Kharif,29.329,Sesamum
75425,300.0,210.0,177.5313333333334,Kharif,23.38766666666667,Arhar/Tur
67988,610.0,7723.0,169.16425,Summer,30.8315,Onion
11950,541.0,248.0,177.5115,Summer,30.8725,Moong(Green Gram)
5539,296.0,144.0,35.80025000000001,Rabi,22.28925,Gram
81755,19101.0,8729.0,10.748,Rabi,21.857,Moong(Green Gram)
70451,53860.0,52163.0,3.22075,Rabi,20.68675,Gram
67851,7900.0,8400.0,134.23825,Summer,26.963,Groundnut
68834,4000.0,4000.0,5.56675,Rabi,19.80925,Gram
67285,91.0,45.0,47.553000000000004,Kharif,15.80366666666667,Urad
66268,55.0,13.0,183.9003333333334,Kharif,26.201,Moong(Green Gram)
15574,1754.25,2284.0,101.22325,Autumn,23.63625,Maize
36064,1000.0,1600.0,3.22725,Rabi,19.99,Rapeseed &Mustard
60452,1309.0,259.0,146.465,Rabi,24.78625,Jowar
73800,67870.0,111365.0,9.479500000000002,Rabi,19.90925,Wheat
100873,641.0,403.0,15.334000000000001,Rabi,19.968,Rapeseed &Mustard
32453,1792.0,1439.0,92.72213025655864,Whole Year,27.36494449266975,Dry chillies
82867,1043.0,733.0,135.5709853997878,Whole Year,29.23595729247043,Dry chillies
49746,39070.0,39492.0,57.0275,Rabi,25.05525,Wheat
41488,22.0,4.0,110.0286666666667,Kharif,25.587,Arhar/Tur
86591,20.0,30.0,95.177,Rabi,15.53975,Wheat
78389,36.0,111.0,193.05066666666661,Whole Year,24.41258333333333,Onion
100650,2.0,2.0,21.92782986111111,Whole Year,28.61074189814815,Potato
7353,8827.0,8720.0,6.6775,Rabi,20.7655,Gram
34028,112.0,112.0,18.13225,Rabi,18.89825,Gram
84029,158279.0,477686.0,183.99266666666668,Kharif,28.25066666666667,Rice
86755,498.0,1575.0,148.68866666666668,Kharif,26.52933333333333,Dry chillies
13654,257.0,670.0,312.4005,Summer,29.41800000000001,Maize
99138,2574.0,432.0,216.89466666666667,Kharif,26.17066666666667,Sesamum
70925,165.0,362.0,21.15225,Rabi,22.21825,Maize
98484,490.0,361.0,249.84900000000002,Kharif,26.666999999999998,Groundnut
103294,16350.0,28955.0,146.733,Kharif,26.99166666666667,Maize
88691,400.0,200.0,43.51600000000001,Kharif,28.48233333333333,Sesamum
106296,10.0,77012.30591908224,11.27725,Rabi,19.21325,Gram
98094,480.0,350.0,247.88433333333333,Kharif,22.76233333333333,Sesamum
65392,303.0,13316.0,78.9498743454092,Whole Year,28.113406194715648,Sugarcane
104984,6650.0,7162.0,15.5345,Rabi,21.031,Rapeseed &Mustard
57970,3.0,1.0,142.392,Kharif,28.53533333333333,Moong(Green Gram)
73909,7471.0,16952.0,85.08075,Rabi,25.22525,Groundnut
14583,4400.0,3500.0,41.547,Kharif,30.759,Arhar/Tur
73240,45644.0,30521.0,211.8526666666667,Kharif,25.81333333333333,Groundnut
625,1.0,1.7,248.32675,Summer,26.469,Maize
44348,542.0,7227.0,60.53096406788868,Whole Year,28.33731503653956,Potato
77465,1525.0,3315.0,55.7545,Rabi,23.13975,Rice
69671,274.0,945.0,283.3333333333333,Kharif,29.2,Rice
53762,2449.0,503.0,112.555,Kharif,25.228,Arhar/Tur
69437,592.0,11400.0,66.8265943162299,Whole Year,28.410761271754012,Potato
17257,93.0,77012.30591908224,132.2866666666667,Kharif,26.30966666666667,Jowar
11144,2670.0,12450.0,133.7690671296296,Whole Year,28.71707291666666,Onion
68514,10974.0,53125.0,104.1625,Rabi,25.60675,Maize
55938,283.0,184.0,287.932,Kharif,27.581,Arhar/Tur
91906,378.0,151.0,14.679,Rabi,18.7955,Rapeseed &Mustard
26578,54.0,20.0,197.36599999999999,Kharif,27.31333333333333,Moong(Green Gram)
86579,14.0,748.0,68.73835712833693,Whole Year,27.98238557895264,Sugarcane
86060,592.0,844.0,103.71799999999999,Summer,24.0065,Groundnut
99353,53533.0,31885.0,166.4555,Autumn,24.0735,Rice
98916,1074.0,20195.0,75.49421527777777,Whole Year,26.059930555555557,Potato
48164,174.0,148.0,184.877,Kharif,28.10766666666667,Moong(Green Gram)
56069,11600.0,12700.0,23.75075,Rabi,22.429000000000002,Wheat
26855,314.0,46.0,20.8145,Rabi,23.77125,Moong(Green Gram)
96579,340119.0,250736.0,137.57299999999998,Kharif,27.079,Rice
100788,56482.0,40845.0,178.40775,Autumn,22.27725,Rice
45816,213.0,300.0,33.358000000000004,Kharif,30.48233333333333,Moong(Green Gram)
48694,222.0,592.0,213.07817031471032,Whole Year,26.20398059031796,Onion
21831,155.0,2550.0,159.4625,Summer,31.72725,Onion
70330,200.0,4900.0,51.79006451823437,Whole Year,30.46866736066152,Onion
91702,2470.0,13195.0,230.16947130594139,Whole Year,25.45716261574074,Potato
36142,15900.0,19500.0,73.49866666666667,Kharif,27.76266666666666,Jowar
1578,11.0,9.0,187.6076666666667,Kharif,27.93766666666667,Groundnut
78325,88764.0,101508.0,54.80275,Winter,19.54025,Rice
56461,2.0,77012.30591908224,68.039,Rabi,23.97175,Wheat
54509,750.0,583.0,186.2196666666666,Kharif,28.226999999999997,Urad
21449,398.0,2955.0,46.29725,Rabi,23.1935,Maize
6294,22.0,44.4,14.93225,Winter,22.369,Groundnut
96543,1450.0,1982.0,6.87275,Rabi,20.53125,Rapeseed &Mustard
36956,85.0,155.0,82.40333333333334,Kharif,26.090999999999998,Rice
20030,2131.0,2659.0,9.57375,Rabi,19.07125,Rapeseed &Mustard
33326,15490.0,7946.0,74.77600000000002,Rabi,19.9965,Rapeseed &Mustard
95328,227.0,678.0,186.23525,Summer,24.9645,Maize
89656,11364.0,863664.0,60.2044918207811,Whole Year,29.15547809177421,Sugarcane
106165,230.0,185.0,72.16825,Rabi,23.778000000000002,Gram
99287,1.0,77012.30591908224,198.7435,Summer,28.15825,Urad
9157,2100.0,2110.0,51.504,Rabi,16.508,Rapeseed &Mustard
50153,2449.0,1765.0,334.345,Kharif,24.35533333333333,Groundnut
41600,21248.0,11793.0,82.524,Kharif,29.29433333333334,Urad
27126,2125.0,2326.0,263.863,Summer,29.58525,Groundnut
16813,1834.0,201877.0,90.2855365215151,Whole Year,31.40854991227348,Sugarcane
97972,70805.0,195095.0,5.8229999999999995,Rabi,21.9785,Wheat
77363,7528.0,28539.0,12.5995,Rabi,22.1085,Wheat
66682,176.0,143.0,85.08691288531527,Whole Year,28.87557360609889,Dry chillies
42824,3.0,3.0,311.839,Kharif,27.53633333333334,Gram
65610,1160.0,2892.0,122.2453333333333,Kharif,29.366999999999997,Arhar/Tur
62820,301.0,13419.0,94.36564583333336,Whole Year,26.6884375,Sugarcane
76034,658.0,543.0,178.98766666666668,Kharif,27.16433333333333,Arhar/Tur
48295,261000.0,1191000.0,7.14,Rabi,19.42875,Wheat
17281,1163.0,1509.0,16.20125,Rabi,19.57525,Rapeseed &Mustard
42173,275.0,3124.0,167.59825,Summer,30.3465,Onion
25049,15.0,7.0,104.735,Kharif,24.171,Groundnut
35089,8130.0,1244.0,186.093,Kharif,26.15766666666667,Sesamum
17582,17432.0,21511.0,45.76075,Rabi,24.6305,Jowar
35738,1162.0,811.0,210.1095006223496,Whole Year,29.22375653947772,Dry chillies
54332,4927.0,9667.0,105.7086666666667,Kharif,26.88333333333334,Maize
79923,545.0,6454.0,82.86976477067527,Whole Year,29.42623668680073,Onion
23313,25700.0,18600.0,0.5329999999999999,Rabi,20.534000000000002,Gram
58784,43264.0,69814.0,193.72933333333333,Kharif,25.67533333333333,Jowar
41300,1.0,1.0,208.265,Kharif,28.20566666666666,Groundnut
66109,13265.0,2620.0,132.9799166666667,Whole Year,28.59399999999999,Dry chillies
84732,76071.0,267846.0,20.0015,Rabi,20.58175,Wheat
43156,11683.0,4865.0,181.95766666666668,Kharif,26.421999999999997,Urad
86278,100.0,10.0,17.802,Rabi,23.55,Rapeseed &Mustard
52249,146.0,1662.0,54.76691377314815,Whole Year,28.62323668981481,Onion
36492,8798.0,5158.0,233.90400000000002,Kharif,27.09466666666667,Urad
38969,79.0,37.0,241.257,Kharif,25.983,Sesamum
6283,19768.0,34752.0,30.924,Rabi,24.63475,Wheat
31203,1618.0,969.0,156.0423150537293,Whole Year,27.252360026851157,Dry chillies
82613,38619.0,53225.0,324.8989999999999,Kharif,25.254,Groundnut
72525,18.0,77012.30591908224,101.664,Kharif,29.15766666666667,Maize
42673,3380.0,3844.0,106.5846666666666,Kharif,27.72633333333333,Arhar/Tur
72971,138.0,1012.0,263.4197124649904,Whole Year,24.42523904866929,Onion
13362,505.0,7950.7,15.212,Winter,23.76149999999999,Potato
71764,3038.0,3494.0,193.2893333333334,Kharif,20.212,Maize
49419,1636.0,306.0,134.69854829580342,Whole Year,27.64064942333778,Sesamum
14662,1.0,77012.30591908224,49.765444931127064,Whole Year,25.821199898497248,Dry chillies
98830,4.0,1.8,232.20925,Summer,28.70625,Urad
19513,510.0,959.3,308.64575,Summer,28.1305,Rice
104416,3162.0,1442.0,121.52833333333339,Kharif,27.363000000000003,Urad
63971,96.0,1075.1,9.94925,Winter,22.02125,Potato
38929,655.0,143.0,220.41966666666667,Kharif,24.70766666666666,Urad
81892,511.0,2719.0,109.1108533422955,Whole Year,29.776156005493302,Maize
19292,2353.0,560.0,244.46166666666667,Kharif,26.284000000000002,Urad
2902,34.0,458.0,106.59275,Summer,30.87175,Onion
31111,126.0,188.0,200.49725,Summer,30.789,Maize
80663,1.0,77012.30591908224,105.6464240383389,Whole Year,28.838781071457486,Rapeseed &Mustard
80124,54.0,156.0,31.98125,Rabi,20.75925,Maize
57945,167.0,122.4,200.20466666666667,Kharif,27.468000000000004,Arhar/Tur
101132,41222.0,128255.0,21.23525,Rabi,21.36925,Wheat
19615,681.0,668.0,61.251999999999995,Rabi,24.56325,Dry chillies
3266,400.0,500.0,4.56775,Rabi,20.3465,Rapeseed &Mustard
45544,87795.0,314833.0,7.708499999999999,Rabi,18.561,Wheat
27918,66.0,14.0,193.1266666666667,Kharif,27.91933333333334,Moong(Green Gram)
105907,179.0,163.0,148.751,Kharif,27.72366666666666,Arhar/Tur
36148,17000.0,3000.0,60.59933333333333,Kharif,28.86033333333333,Jowar
92423,27875.0,82352.0,73.62066666666666,Kharif,23.08033333333333,Rice
